name;url;brand;availability;price
NCP3063BDR2G, Импульсный понижающий/ повышающий/ инвертирующий преобразователь напряжения 1.5А [SOIC-8];/product/ncp3063bdr2g-ons;ON Semiconductor;no;340
NCP3063DR2G, Импульсный стабилизатор напряжения [SO-8];/product/ncp3063dr2g;ON Semiconductor;no;210
NCP3170ADR2G, ШИМ- контроллер [SO-8];/product/ncp3170adr2g;ON Semiconductor;no;890
NJM2360D, Инвертирующий понижающий/ повышающий преобразователь напряжения, 1.5А [DIP-8];/product/njm2360d;NJR;3-5 дней,9 шт.;270
ST1S10PHR, Синхронный понижающий преобразователь напряжения, 3А [SO-8 EP];/product/st1s10phr;ST Microelectronics;3 дня,382 шт.;980
ST1S10PUR, Импульсный регулятор напряжения 3A 900kHz Step Down, [DFN-8];/product/st1s10pur;ST Microelectronics;3 дня,287 шт.;380
ST1S14PHR, DC-DC преобразователь понижающий, 3А, Uвх=5.5-48В, 850КГц [HSOP-8];/product/st1s14phr;ST Microelectronics;3 дня,300 шт.;600
STBB1-APUR, Buck-Boost DC-DC преобразователь 1.2…5.5В 1А 1.5МГц [DFN-10 (3x3)];/product/stbb1-apur;ST Microelectronics;3 дня,144 шт.;410
TLV62130RGTR, DC-DC преобразователь понижающий ADJ 3А 2.5МГц [VQFN-16 (3x3)];/product/tlv62130rgtr-ti;Texas Instruments;no;44
TLV62568DBVR, DC/DC преобразователь, Buck, ADJ, 1А [SOT-23-5];/product/tlv62568dbvt;Texas Instruments;no;280
TLV62569DBVR, Синхронный понижающий DC-DC преобразователь 2А 1.5МГц [SOT-23-5.] (=TLV62569DBVT);/product/tlv62569dbvr-ti;Texas Instruments;no;19
TPS54060DGQR, DC-DC преобразователь Step-Down с Eco-Mode, Uвых=0.8…58В, Iвых= 0.5А, 0.1…2.5МГц [MSOP-PowerPad-10];/product/tps54060dgq-ti;Texas Instruments;no;1240
TPS54140DGQR, DC-DC преобразователь Step-Down с Eco-Mode, Uвых=0.8…39В, Iвых= 1.5А, 0.1…2.5Мгц [MSOP-PowerPad-10;/product/tps54140dgq;Texas Instruments;no;570
TPS54160DGQR, DC-DC преобразователь, понижающий, +0.8…58В, 1.5A [MSOP-10];/product/tps54160dgq;Texas Instruments;no;330
TPS54202DDCR, DC/DC преобразователь, Buck, ADJ, 2А [TSOT-23-6];/product/tps54202ddct;Texas Instruments;no;86
TPS5420DR, Импульсный понижающий преобразователь напряжения, 2А [SO-8];/product/tps5420d;Texas Instruments;no;390
TPS54227DDAR, DC-DC преобразователь, понижающий, +0.76…7В, 2A [SO PowerPAD-8];/product/tps54227dda;Texas Instruments;no;230
TPS54231DR, DC-DC преобразователь, понижающий, +0.8…25В, 2A [SOIC-8];/product/tps54231d;Texas Instruments;no;120
TPS54260DGQR, DC-DC преобразователь, понижающий, +0.8…58В, 2.5A [HVSSOP-10 EP];/product/tps54260dgq;Texas Instruments;no;300
TPS54308DDCR, DC-DC преобразователь понижающий ADJ 3А 350кГц [TSOT-23-6.] (=TPS54308DDCT);/product/tps54308ddcr;Texas Instruments;no;75
TPS54328DDAR, DC-DC преобразователь Step-Down с Eco-Mode, Uвых=0.76…7В, Iвых= 3А, 700кГц [SO-8 PowerPad.];/product/tps54328dda;Texas Instruments;no;90
TPS54331DR, DC/DC преобразователь, Buck, ADJ, 3А [SOIC-8];/product/tps54331d-ti;Texas Instruments;no;92
TPS54332DDAR, DC-DC преобразователь ADJ 3.5А STP-DN [SO-8 EP];/product/tps54332dda;Texas Instruments;no;120
TPS54334DDAR, DC-DC преобразователь, понижающий, +0.8…24В, 3A [SO PowerPAD-8];/product/tps54334dda-ti;Texas Instruments;no;410
TPS54335ADDAR, DC/DC преобразователь, Buck, ADJ, 3А [SO-8 PowerPad.];/product/tps54335adda;Texas Instruments;no;330
TPS54339DDAR, DC/DC преобразователь, Buck, ADJ, 3А [SO-8 PowerPad];/product/tps54339dda-ti;Texas Instruments;no;410
TPS54360DDAR, DC-DC преобразователь ADJ 3.5А STP-DN with Eco-mode, [SO-8 EP];/product/tps54360dda;Texas Instruments;no;390
TPS5450DDAR, Импульсный понижающий DC-DC стабилизатор, 5.5В-36В (Vin), 1.22В-31В/5А [SO-PowerPAD-8];/product/tps5450ddar-2;Texas Instruments;no;190
TPS54560DDAR, DC-DC преобразователь, Uвх=4.5…60В, Uвых=0.8…58.8В, 5А [PPAD-8];/product/tps54560dda-ti;Texas Instruments;no;290
TPS560200DBVR, DC-DC преобразователь ADJ 500mA Synchronous STP-DN With Advanced Eco-Mode [SOT-23-5];/product/tps560200dbvt-2;Texas Instruments;no;240
TPS562200DDCR, DC-DC преобразователь ADJ 2A Synchronous STP-DN With Advanced Eco-Mode [SOT-23-6];/product/tps562200ddct-2;Texas Instruments;no;570
TPS562201DDCR, DC-DC преобразователь понижающий ADJ 2А 580кГц [TSOT-23-6.] (=TPS562201DDCT);/product/tps562201ddcr;Texas Instruments;no;10
TPS562209DDCR, DC-DC преобразователь понижающий ADJ 2А 650кГц [TSOT-23-6.] (=TPS562209DDCT);/product/tps562209ddcr;Texas Instruments;no;18
TPS563200DDCR, DC/DC преобразователь, Buck, ADJ, 3А [TSOT-23-6];/product/tps563200ddct;Texas Instruments;no;160
TPS563201DDCR, DC-DC преобразователь понижающий ADJ 3А 580кГц [TSOT-23-6.] (=TPS563201DDCT);/product/tps563201ddcr;Texas Instruments;no;8
TPS60400DBVR, Генераторы подкачки заряда, 60мА [SOT-23-5];/product/tps60400dbvt;Texas Instruments;no;180
TPS60403DBVR, Инвертор напряжения с подкачкой заряда, 60мА, [SOT-23-5];/product/tps60403dbvt;Texas Instruments;no;200
TPS61030PWPR, DC-DC преобразователь повышающий, вход 1.8-5.5В, выход 1.8-5.5В/1А [HTSSOP-16];/product/tps61030pwp;Texas Instruments;no;170
TPS62200DBVR, DC-DC преобразователь ADJ 300мА STP-DN [SOT-23-5];/product/tps62200dbvt-2;Texas Instruments;no;130
TPS62203DBVR, DC-DC преобразователь 3.3В 300мА STP-DN [SOT-23-5];/product/tps62203dbvt-3;Texas Instruments;no;99
TPS63000DRCR, DC-DC преобразователь ADJ 1.2А BUCK-BOOST [VSON-10];/product/tps63000drct-2;Texas Instruments;no;1350
TPS63020DSJR, DC-DC преобразователь ADJ 3А BUCK BOOST SYNC [VSON-14];/product/tps63020dsjt;Texas Instruments;no;460
TPS63802DLAR, Buck-boost преобразователь напряжения ADJ VSON-HR-10(3x2);/product/tps63802dlat;Texas Instruments;no;180
XL1410E1, Buck DC-DC преобразователь 1.222…16В 2А 380кГц [SOP-8];/product/xl1410e1;XLSEMI;3 дня,367 шт.;65
XL1509E-12, DC-DC преобразователь Buck 12В 3А 150кГц [ESOP-8] (=XL1509-12E1);/product/xl1509e-12;UMW;3 дня,4133 шт.;32
XL1509E-3.3, DC-DC преобразователь Buck 3.3В 3А 150кГц [ESOP-8] (=XL1509-3.3E1);/product/xl1509e-3.3;UMW;3 дня,669 шт.;32
XL1509E-5.0, DC-DC преобразователь Buck 5В 3А 150кГц [ESOP-8] (=XL1509-5.0E1);/product/xl1509e-5.0;UMW;3 дня,2187 шт.;34
XL4015E1, Buck DC-DC преобразователь 1.25…32В 5А 180кГц [TO263-5L];/product/xl4015e1;XLSEMI;3 дня,1165 шт.;91
XL4016E1, Buck DC-DC преобразователь 1.25…32В 8А 180кГц [TO220-5L];/product/xl4016e1;XLSEMI;3 дня,202 шт.;200
XL7005A, Buck DC-DC преобразователь 1.25…20В 0.4А 150кГц [SOP-8 EP];/product/xl7005a;XLSEMI;3 дня,137 шт.;81
К1156ЕУ5АР (202*г), DC-DC конвертер [DIP-8] (=MC34063);/product/k1156eu5ar-2021g;Кремний;3 дня,511 шт.;74
КР1156ЕУ1 (202*г), Схема упрвления импульсными стабилизаторами (238.16-2 / DIP-16);/product/kr1156eu1-2011g;Кремний;3 дня,377 шт.;85
06841, LM2575T-12G / TO-220-5, шт, Импульсный стабилизатор напряжения LM2575T-12G / TO-220-5, Китай;/product0/9001608561;HANSCHIP;3 дня,2 шт.;110
50799, LM2576HVT-ADJ / (HTC) Uin max 63Vdc, Uout 1.23..52Vdc, TO-220-5, 3A, 52kHz, шт, Импульсный стабилизатор напряжения регулируемый LM257;/product0/9001593292;HTC;3 дня,10 шт.;240
A8304SESTR-T, LNB понижающий конвертер и управление, 10В до 16В [QFN-16];/product/a8304sestr-t;Allegro;no;430
ADM660ARZ, DC-DC конвертер 1.5-7В 100мА, (-40...+85) [SO-8];/product/adm660ar;Analog Devices;no;460
AP62250WU-7;/product/ap62250wu-7-diodes;Diodes;no;170
B2415S-2WR3, SIP-7 Power Modules ROHS, Производитель: EVISUN;/product0/9001380096;EVISUN;3 дня,1 шт.;270
BD48E42G-MTR, Supervisory Circuits ROHMs BD48Exxx-M and BD49Exxx-M series arehighly accurate, low current consump, Микросхема;/product0/9001446757;Rohm;3 дня,2 шт.;220
EG1198, DC-DC преобразователь [ESOP-8];/product0/9001282506;EG Micro;3 дня,2 шт.;110
L5983TR, Микросхема;/product/l5983tr;ST Microelectronics;3 дня,1 шт.;630
L6920DTR, Преобразователь с внешней регулировкой выходного напряжения [TSSOP-8];/product/l6920d;ST Microelectronics;3 дня,9 шт.;450
LM2575HVT-12/NOPB, DC-DC преобразователь Step-Down, Uвых=12В, Iвых= 1А, 52кГц, SIMPLE SWITCHER [TO-220-5];/product/lm2575hvt-12-nopb;Texas Instruments;no;270
LM2575HVT-ADJ/NOPB, Импульсный понижающий регулятор напряжения с регулировкой выхода 1.23В…57В, [TO-220-5];/product/lm2575hvt-adj-nopb;Texas Instruments;no;300
LM2575S-5.0/NOPB, Преобразователь с фиксированным выходным напряжением 5В [TO-263-5];/product/lm2575s-5.0-nopb;Texas Instruments;no;230
LM2575T-12/NOPB, Импульсный понижающий регулятор напряжения, 12В, 1А, [TO-220-5];/product/lm2575t-12-nopb;Texas Instruments;no;200
LM2575T-5.0/NOPB, Импульсный понижающий регулятор напряжения, 5В, 1А, [TO-220-5];/product/lm2575t-5.0-nopb;Texas Instruments;no;640
LM2575T-ADJ/NOPB, Импульсный понижающий регулятор напряжения с регулировкой выхода 1.23В…37В, [TO-220-5];/product/lm2575t-adj-nopb;Texas Instruments;no;170
LM2576HVT-12/NOPB, Импульсный понижающий регулятор напряжения, 12В, 3А, [TO-220-5];/product/lm2576hvt-12-nopb;Texas Instruments;no;270
LM2576HVT-ADJ/NOPB, Импульсный понижающий регулятор напряжения с регулировкой выхода 1.23В…57В, 3А, [TO-220-5-T];/product/lm2576hvt-adj-nopb;Texas Instruments;no;340
LM2576S-12/NOPB, DC-DC преобразователь, понижающий, +12В, 3A [TO-263-5];/product/lm2576s-12-nopb-ti;Texas Instruments;no;210
LM2576S-5.0/NOPB, Преобразователь с фиксированным выходным напряжением 5В [TO-263-5];/product/lm2576s-5.0;Texas Instruments;no;640
LM2576S-ADJ/NOPB, Импульсный понижающий регулятор напряжения с регулировкой выхода 1.23В…37В, 3А, [TO-263];/product/lm2576s-adj-nopb;Texas Instruments;no;690
LM2576SX-5.0/NOPB, Импульсный понижающий регулятор напряжения, 5В, 3А, [TO-263];/product/lm2576sx-5.0-nopb;Texas Instruments;no;310
LM2576T-ADJ/NOPB, Импульсный понижающий регулятор напряжения с регулировкой выхода 1.23В…37В, 3А, [TO-220-5];/product/lm2576t-adj-nopb;Texas Instruments;no;130
LM2586S-ADJ, Микросхема;/product/lm2586s-adj;Texas Instruments;no;2420
LM2587T-ADJ;/product/lm2587t-adj;Texas Instruments;no;530
LM2592HVS-5.0/NOPB, Понижающий DC-DC преобразователь Uвых=5.0В, 2А, 150кГц [TO-263-5L.];/product/lm2592hvs-5.0-nopb-ti;Texas Instruments;no;1330
LM2594HVM-ADJ/NOPB, DC-DC преобразователь Step-Down, Uвых=1.2…57В, Iвых= 0.5А, 150кГц, SIMPLE SWITCHER [SOIC-8];/product/lm2594hvm-adj;Texas Instruments;no;800
LM2594M-12/NOPB, DC-DC преобразователь STEP-DOWN, [SO-8];/product/lm2594m-12-nopb;Texas Instruments;no;710
LM2594MX-5.0/NOPB, DC-DC преобразователь, Uвх=4.5…40В, Uвых=5, 0.5А [SOIC-8];/product/lm2594m-5.0-nopb;Texas Instruments;no;530
LM2594N-5.0/NOPB, Импульсный понижающий регулятор напряжения, 5В, 0.5А, 150кГц [DIP-8];/product/lm2594n-5.0;Texas Instruments;no;660
LM2595S-5.0/NOPB, DC-DC преобразователь понижающий 5В 1A 150кГц [D2PAK-5.];/product/lm2595s-5.0-nopb;Texas Instruments;no;860
LM2595T-5.0/NOPB, Импульсный понижающий регулятор напряжения, 5В, 1А, 150кГц [TO-220-5.];/product/lm2595t-5.0-nopb;Texas Instruments;no;100
LM2596S-5.0/NOPB, Импульсный понижающий регулятор напряжения, 5В, 3А, 150кГц [TO-263-5];/product/lm2596s-5.0-nopb;Texas Instruments;no;400
LM2596S-ADJ/NOPB, Импульсный понижающий регулятор напряжения с регулировкой выхода, 3А, 150кГц, 1.2В…37В, [TO-263-5];/product/lm2596s-adj-nopb;Texas Instruments;no;400
LM2596SX-ADJ/NOPB, Импульсный понижающий регулятор напряжения с регулировкой выхода, 3А, 150кГц, 1.2В…37В, [TO-263-5];/product/lm2596sx-adj-nopb;Texas Instruments;no;400
LM2596T-ADJ/NOPB, Импульсный понижающий регулятор напряжения с регулировкой выхода, 3А, 150кГц, 1.2В…37В [TO-220-5];/product/lm2596t-adj-nopb;Texas Instruments;no;280
LM2597M-ADJ/NOPB, Микросхема;/product0/9000312257;Texas Instruments;no;1300
LM2597MX-5.0/NOPB, Преобразователь постоянного тока понижающий 5В 0.5А;/product0/9001361158;Texas Instruments;no;1000
LM2672M-ADJ/NOPB, DC-DC преобразователь, SIMPLE SWITCHER [SO-8];/product/lm2672m-adj-nopb;Texas Instruments;no;1000
LM2672MX-5.0/NOPB, Импульсные преобразователи постоянного тока (DC/DC) [SOIC-8];/product/lm2672m-5.0-nopb;Texas Instruments;no;1640
LM2674M-5.0/NOPB, Понижающий преобразователь напряжения, [SO-8];/product/lm2674m-5.0;Texas Instruments;no;850
LM2675MX-3.3/NOPB, Понижающий DC-DC преобразователь 3.3В 1А 260кГц SIMPLE SWITCHER [SOIC-8.];/product/lm2675m-3.3-nopb;Texas Instruments;no;1760
LM2675MX-ADJ/NOPB, Понижающий DC-DC преобразователь ADJ 1А 260кГц SIMPLE SWITCHER [SOIC-8.];/product/lm2675mx-adj-nopb;Texas Instruments;no;1920
LM2694MT/NOPB;/product/lm2694mt-nopb;Texas Instruments;no;1390
LM46002PWPR, Импульсный синхронный понижающий DC-DC стабилизатор, регулируемый, 3.5В-60В вход, 1В-28В/2А выход;/product/lm46002pwpr-ti;Texas Instruments;no;560
LMR64010XMF/NOPB, DC-DC преобразователь повышающий ADJ 1А 1.6МГц [SOT-23-5.];/product/lmr64010xmf-nopb-ti;Texas Instruments;no;150
LMZ21700SILT, DC/DC POL преобразователь, регулируемый, синхронный, понижающий, 2.5МГц, 0.9-6В выход, 650мА, µSIP-8;/product/lmz21700silt;Texas Instruments;no;470
LT1372IS8;/product/lt1372is8;Linear;no;340
LT1376IS8-5#PBF, DC-DC преобразователь Step-Down 500кГц 1.5А [SOP-8];/product/lt1376is8-5-pbf;Analog Devices;no;1400
LT3970EMS-5#PBF, Conv DC-DC 4.2V to 40V Step Down Single-Out 5V 0.35A Automotive 10-Pin MSOP Tube;/product/lt3970ems-5-pbf;Analog Devices;no;2150
LTC3105EMS#TRPBF, DC-DC преобразователь, Step-Up, 0.4А [MSOP-12.];/product/ltc3105ems-trpbf;Analog Devices;no;1600
LTC3676ILXE#PBF, ИС управления питанием, 4 понижающих DC/DC преобразователя, 3 LDO, 5.5В [eLQFP-48 EP (7x7)];/product/ltc3676ilxe-pbf;Analog Devices;no;1030
MAX4391CPA+, Импульсный регулятор напряжения ADJ 150мА DIP-8;/product/max4391cpa;Maxim;no;140
